Destination Port,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Mean,Bwd Packet Length Max,Bwd Packet Length Mean,Fwd Header Length,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Subflow Fwd Bytes,Subflow Bwd Bytes,Init_Win_bytes_forward
7214,112,56,56,54,54,54,64,128,55.33333333,2,0,112,54,16386
7680,264,66,66,0,0,0,84,336,66,0,0,264,0,64240
443,55,55,55,0,0,0,62,62,55,1,0,55,0,512
7171,56,56,56,54,54,54,64,64,55,2,0,56,54,509
49692,112,56,56,54,54,54,64,128,55.33333333,2,0,112,54,260
443,696,294,174,687,316,229,300,1200,197.5714286,120,175,696,687,510
443,96545,1506,238.382716,2771164,1506,1133.864157,428.7654321,173650,1006.566866,184.382716,1079.864157,96545,2771164,516
443,97967,1506,264.7756757,2462994,1506,1137.64157,481.5513514,178174,1010.241026,210.7756757,1083.64157,97967,2462994,516
443,13181,1506,299.5681818,238018,1506,1239.677083,551.1363636,24250,1064.402542,245.2954545,1185.614583,13181,238018,64240
443,80446,1506,222.2265193,2548243,1506,1148.892245,396.4530387,143516,1018.871705,168.1933702,1094.881425,80446,2548243,64240
443,62395,1506,199.3450479,2171590,1506,1161.899411,350.6900958,109766,1023.824473,145.3067093,1107.892991,62395,2171590,64240
6802,641,183,80.125,2024,1474,337.3333333,112.25,898,190.3571429,26.125,283.3333333,641,2024,1346
443,850,175,106.25,951,161,105.6666667,164.5,1316,105.9411765,52.25,51.66666667,850,951,514
6912,353,100,70.6,324,54,54,93.2,466,61.54545455,16.6,0,353,324,63
443,1837,852,204.1111111,4230,1474,384.5454545,360.2222222,3242,303.35,148.7777778,329.4545455,1837,4230,64240
7209,112,56,56,54,54,54,64,128,55.33333333,2,0,112,54,16386
7211,112,56,56,54,54,54,64,128,55.33333333,2,0,112,54,16385
7214,112,56,56,54,54,54,64,128,55.33333333,2,0,112,54,16386
7680,264,66,66,0,0,0,84,336,66,0,0,264,0,64240
443,55,55,55,0,0,0,62,62,55,1,0,55,0,512
7171,56,56,56,54,54,54,64,64,55,2,0,56,54,509
49692,112,56,56,54,54,54,64,128,55.33333333,2,0,112,54,260
443,696,294,174,687,316,229,300,1200,197.5714286,120,175,696,687,510
443,99540,1506,238.705036,2845384,1506,1133.619124,429.4100719,179064,1006.123676,184.705036,1079.619124,99540,2845384,516
443,104425,1506,273.3638743,2548851,1506,1136.358003,498.7277487,190514,1010.77181,219.3638743,1082.358003,104425,2548851,516
443,13181,1506,299.5681818,238018,1506,1239.677083,551.1363636,24250,1064.402542,245.2954545,1185.614583,13181,238018,64240
443,91933,1506,240.0339426,2670635,1506,1144.721389,432.0678851,165482,1017.145803,186.002611,1090.711102,91933,2670635,64240
443,66542,1506,201.6424242,2267165,1506,1162.648718,355.2848485,117244,1023.555702,147.6060606,1108.642564,66542,2267165,64240
6802,641,183,80.125,2024,1474,337.3333333,112.25,898,190.3571429,26.125,283.3333333,641,2024,1346
443,850,175,106.25,951,161,105.6666667,164.5,1316,105.9411765,52.25,51.66666667,850,951,514
6912,353,100,70.6,324,54,54,93.2,466,61.54545455,16.6,0,353,324,63
443,1837,852,204.1111111,4230,1474,384.5454545,360.2222222,3242,303.35,148.7777778,329.4545455,1837,4230,64240
7209,112,56,56,54,54,54,64,128,55.33333333,2,0,112,54,16386
7211,112,56,56,54,54,54,64,128,55.33333333,2,0,112,54,16385
7214,112,56,56,54,54,54,64,128,55.33333333,2,0,112,54,16386
7680,264,66,66,0,0,0,84,336,66,0,0,264,0,64240
443,55,55,55,0,0,0,62,62,55,1,0,55,0,512
7171,56,56,56,54,54,54,64,64,55,2,0,56,54,509
49692,112,56,56,54,54,54,64,128,55.33333333,2,0,112,54,260
443,670,616,335,449,393,224.5,622,1244,279.75,281,170.5,670,449,515
443,696,294,174,687,316,229,300,1200,197.5714286,120,175,696,687,510
443,102786,1506,237.3810624,2881311,1506,1135.268322,426.7621247,184788,1004.40828,183.0300231,1081.268322,102786,2881311,516
443,108241,1506,276.125,2599723,1506,1134.754692,504.25,197666,1009.30451,222.125,1080.754692,108241,2599723,516
443,13181,1506,299.5681818,238018,1506,1239.677083,551.1363636,24250,1064.402542,245.2954545,1185.614583,13181,238018,64240
443,95785,1506,246.2339332,2705872,1506,1143.165188,444.4678663,172898,1016.566401,192.2030848,1089.155049,95785,2705872,64240
443,74745,1506,215.4034582,2362023,1506,1158.990677,382.8069164,132834,1021.70566,161.3688761,1104.984789,74745,2362023,64240
6802,641,183,80.125,2024,1474,337.3333333,112.25,898,190.3571429,26.125,283.3333333,641,2024,1346
443,850,175,106.25,951,161,105.6666667,164.5,1316,105.9411765,52.25,51.66666667,850,951,514
6912,353,100,70.6,324,54,54,93.2,466,61.54545455,16.6,0,353,324,63
443,1837,852,204.1111111,4230,1474,384.5454545,360.2222222,3242,303.35,148.7777778,329.4545455,1837,4230,64240
7209,112,56,56,54,54,54,64,128,55.33333333,2,0,112,54,16386
7211,112,56,56,54,54,54,64,128,55.33333333,2,0,112,54,16385
7214,112,56,56,54,54,54,64,128,55.33333333,2,0,112,54,16386
7680,264,66,66,0,0,0,84,336,66,0,0,264,0,64240
443,55,55,55,0,0,0,62,62,55,1,0,55,0,512
7171,56,56,56,54,54,54,64,64,55,2,0,56,54,509
49692,112,56,56,54,54,54,64,128,55.33333333,2,0,112,54,260
443,670,616,335,449,393,224.5,622,1244,279.75,281,170.5,670,449,515
7069,178,66,59.33333333,109,55,54.5,70.66666667,212,57.4,1.333333333,0.5,178,109,318
6773,434,322,144.6666667,927,873,463.5,241.3333333,724,272.2,90.66666667,409.5,434,927,276
62883,419,307,139.6666667,519,465,259.5,231.3333333,694,187.6,85.66666667,205.5,419,519,1409
443,696,294,174,687,316,229,300,1200,197.5714286,120,175,696,687,510
443,106959,1506,241.9886878,2945976,1506,1136.126494,435.9773756,192702,1005.90939,187.6447964,1082.126494,106959,2945976,516
443,111107,1506,276.3855721,2648227,1506,1133.658818,504.7711443,202918,1007.791819,222.3855721,1079.658818,111107,2648227,516
443,13181,1506,299.5681818,238018,1506,1239.677083,551.1363636,24250,1064.402542,245.2954545,1185.614583,13181,238018,64240
443,102808,1506,252.5995086,2827199,1506,1142.302626,457.1990172,186080,1016.657529,198.5700246,1088.292929,102808,2827199,64240
443,84498,1506,230.8688525,2495910,1506,1155.513889,413.7377049,151428,1021.539192,176.8360656,1101.508333,84498,2495910,64240
6802,641,183,80.125,2024,1474,337.3333333,112.25,898,190.3571429,26.125,283.3333333,641,2024,1346
443,850,175,106.25,951,161,105.6666667,164.5,1316,105.9411765,52.25,51.66666667,850,951,514
6912,353,100,70.6,324,54,54,93.2,466,61.54545455,16.6,0,353,324,63
443,1837,852,204.1111111,4230,1474,384.5454545,360.2222222,3242,303.35,148.7777778,329.4545455,1837,4230,64240
7209,112,56,56,54,54,54,64,128,55.33333333,2,0,112,54,16386
7211,112,56,56,54,54,54,64,128,55.33333333,2,0,112,54,16385
7214,112,56,56,54,54,54,64,128,55.33333333,2,0,112,54,16386
7680,264,66,66,0,0,0,84,336,66,0,0,264,0,64240
443,55,55,55,0,0,0,62,62,55,1,0,55,0,512
7171,56,56,56,54,54,54,64,64,55,2,0,56,54,509
49692,112,56,56,54,54,54,64,128,55.33333333,2,0,112,54,260
443,1501,777,375.25,2037,1474,509.25,702.5,2810,442.25,321.25,455.25,1501,2037,515
7069,703,334,117.1666667,509,346,127.25,186.3333333,1118,121.2,61.16666667,73.25,703,509,318
6773,434,322,144.6666667,981,873,327,241.3333333,724,235.8333333,90.66666667,273,434,981,276
62883,419,307,139.6666667,573,465,191,231.3333333,694,165.3333333,85.66666667,137,419,573,1409
443,696,294,174,687,316,229,300,1200,197.5714286,120,175,696,687,510
443,109358,1506,242.4789357,3006869,1506,1138.96553,436.9578714,197068,1008.161436,188.1419069,1084.96553,109358,3006869,516
443,119316,1506,282.7393365,2766752,1506,1135.310628,517.478673,218376,1009.467646,228.7393365,1081.310628,119316,2766752,516
443,13181,1506,299.5681818,238018,1506,1239.677083,551.1363636,24250,1064.402542,245.2954545,1185.614583,13181,238018,64240
443,107675,1506,256.3690476,2917701,1506,1140.172333,464.7380952,195190,1015.56764,202.3404762,1086.162954,107675,2917701,64240
443,89725,1506,235.4986877,2577888,1506,1151.871314,422.9973753,161162,1018.561665,181.4671916,1097.865952,89725,2577888,64240
6802,641,183,80.125,2024,1474,337.3333333,112.25,898,190.3571429,26.125,283.3333333,641,2024,1346
443,850,175,106.25,951,161,105.6666667,164.5,1316,105.9411765,52.25,51.66666667,850,951,514
6912,353,100,70.6,324,54,54,93.2,466,61.54545455,16.6,0,353,324,63
443,1837,852,204.1111111,4230,1474,384.5454545,360.2222222,3242,303.35,148.7777778,329.4545455,1837,4230,64240
7209,112,56,56,54,54,54,64,128,55.33333333,2,0,112,54,16386
7211,112,56,56,54,54,54,64,128,55.33333333,2,0,112,54,16385
7214,112,56,56,54,54,54,64,128,55.33333333,2,0,112,54,16386
7680,330,66,66,0,0,0,84,420,66,0,0,330,0,64240
443,55,55,55,0,0,0,62,62,55,1,0,55,0,512
7171,56,56,56,54,54,54,64,64,55,2,0,56,54,509
49692,112,56,56,54,54,54,64,128,55.33333333,2,0,112,54,260
443,1501,777,375.25,2037,1474,509.25,702.5,2810,442.25,321.25,455.25,1501,2037,515
7069,703,334,117.1666667,509,346,127.25,186.3333333,1118,121.2,61.16666667,73.25,703,509,318
6773,434,322,144.6666667,981,873,327,241.3333333,724,235.8333333,90.66666667,273,434,981,276
62883,419,307,139.6666667,573,465,191,231.3333333,694,165.3333333,85.66666667,137,419,573,1409
443,696,294,174,687,316,229,300,1200,197.5714286,120,175,696,687,510
443,110759,1506,243.4263736,3039039,1506,1140.780405,438.8527473,199678,1009.874319,189.0923077,1086.780405,110759,3039039,516
443,126133,1506,289.9609195,2830048,1506,1132.92554,531.9218391,231386,1007.903512,235.9609195,1078.920737,126133,2830048,516
443,13181,1506,299.5681818,238018,1506,1239.677083,551.1363636,24250,1064.402542,245.2954545,1185.614583,13181,238018,64240
443,107675,1506,256.3690476,2917701,1506,1140.172333,464.7380952,195190,1015.56764,202.3404762,1086.162954,107675,2917701,64240
443,96614,1506,240.3333333,2683200,1506,1149.122056,432.6666667,173932,1015.642674,186.3034826,1095.116916,96614,2683200,64240
6802,641,183,80.125,2024,1474,337.3333333,112.25,898,190.3571429,26.125,283.3333333,641,2024,1346
443,850,175,106.25,951,161,105.6666667,164.5,1316,105.9411765,52.25,51.66666667,850,951,514
6912,353,100,70.6,324,54,54,93.2,466,61.54545455,16.6,0,353,324,63
443,1837,852,204.1111111,4230,1474,384.5454545,360.2222222,3242,303.35,148.7777778,329.4545455,1837,4230,64240
7209,112,56,56,54,54,54,64,128,55.33333333,2,0,112,54,16386
7211,112,56,56,54,54,54,64,128,55.33333333,2,0,112,54,16385
7214,112,56,56,54,54,54,64,128,55.33333333,2,0,112,54,16386
7680,330,66,66,0,0,0,84,420,66,0,0,330,0,64240
443,55,55,55,0,0,0,62,62,55,1,0,55,0,512
7171,56,56,56,54,54,54,64,64,55,2,0,56,54,509
49692,112,56,56,54,54,54,64,128,55.33333333,2,0,112,54,260
443,1501,777,375.25,2037,1474,509.25,702.5,2810,442.25,321.25,455.25,1501,2037,515
7069,703,334,117.1666667,509,346,127.25,186.3333333,1118,121.2,61.16666667,73.25,703,509,318
6773,434,322,144.6666667,981,873,327,241.3333333,724,235.8333333,90.66666667,273,434,981,276
62883,419,307,139.6666667,573,465,191,231.3333333,694,165.3333333,85.66666667,137,419,573,1409
443,990,294,198,687,316,229,348,1740,209.625,144,175,990,687,510
443,112235,1506,242.9329004,3076421,1506,1142.801263,437.8658009,202294,1010.987952,188.6038961,1088.801263,112235,3076421,516
443,133693,1506,291.2701525,2962249,1506,1131.493125,534.540305,245354,1006.155996,237.2701525,1077.488541,133693,2962249,516
443,13181,1506,299.5681818,238018,1506,1239.677083,551.1363636,24250,1064.402542,245.2954545,1185.614583,13181,238018,64240
443,111012,1506,258.7692308,2979864,1506,1140.836141,469.5384615,201432,1016.401184,204.7412587,1086.826953,111012,2979864,64240
443,103992,1506,249.381295,2809344,1506,1145.735726,450.7625899,187968,1015.453468,195.352518,1091.725938,103992,2809344,64240
6802,641,183,80.125,2024,1474,337.3333333,112.25,898,190.3571429,26.125,283.3333333,641,2024,1346
443,850,175,106.25,951,161,105.6666667,164.5,1316,105.9411765,52.25,51.66666667,850,951,514
6912,353,100,70.6,324,54,54,93.2,466,61.54545455,16.6,0,353,324,63
443,1837,852,204.1111111,4230,1474,384.5454545,360.2222222,3242,303.35,148.7777778,329.4545455,1837,4230,64240
7209,112,56,56,54,54,54,64,128,55.33333333,2,0,112,54,16386
7211,112,56,56,54,54,54,64,128,55.33333333,2,0,112,54,16385
7214,112,56,56,54,54,54,64,128,55.33333333,2,0,112,54,16386
7680,330,66,66,0,0,0,84,420,66,0,0,330,0,64240
443,55,55,55,0,0,0,62,62,55,1,0,55,0,512
7171,56,56,56,54,54,54,64,64,55,2,0,56,54,509
49692,112,56,56,54,54,54,64,128,55.33333333,2,0,112,54,260
443,1501,777,375.25,2037,1474,509.25,702.5,2810,442.25,321.25,455.25,1501,2037,515
7069,703,334,117.1666667,509,346,127.25,186.3333333,1118,121.2,61.16666667,73.25,703,509,318
6773,434,322,144.6666667,981,873,327,241.3333333,724,235.8333333,90.66666667,273,434,981,276
62883,419,307,139.6666667,573,465,191,231.3333333,694,165.3333333,85.66666667,137,419,573,1409
443,1044,294,174,1058,316,211.6,300,1800,191.0909091,120,157.6,1044,1058,510
443,115106,1506,242.8396624,3159236,1506,1144.236146,437.6793249,207460,1012.16136,188.5189873,1090.236146,115106,3159236,516
443,134672,1506,288.9957082,3014206,1506,1131.458709,529.9914163,246976,1006.03131,234.9957082,1077.4497,134672,3014206,516
443,13181,1506,299.5681818,238018,1506,1239.677083,551.1363636,24250,1064.402542,245.2954545,1185.614583,13181,238018,64240
443,118839,1506,265.8590604,3122763,1506,1138.44805,483.7181208,216222,1016.176176,211.8322148,1084.4393,118839,3122763,64240
443,110521,1506,253.4885321,2933020,1506,1143.477583,458.9770642,200114,1014.175608,199.4610092,1089.468226,110521,2933020,64240
6802,641,183,80.125,2024,1474,337.3333333,112.25,898,190.3571429,26.125,283.3333333,641,2024,1346
443,850,175,106.25,951,161,105.6666667,164.5,1316,105.9411765,52.25,51.66666667,850,951,514
6912,353,100,70.6,324,54,54,93.2,466,61.54545455,16.6,0,353,324,63
443,1837,852,204.1111111,4230,1474,384.5454545,360.2222222,3242,303.35,148.7777778,329.4545455,1837,4230,64240
7209,112,56,56,54,54,54,64,128,55.33333333,2,0,112,54,16386
7211,112,56,56,54,54,54,64,128,55.33333333,2,0,112,54,16385
7214,112,56,56,54,54,54,64,128,55.33333333,2,0,112,54,16386
7680,330,66,66,0,0,0,84,420,66,0,0,330,0,64240
443,55,55,55,0,0,0,62,62,55,1,0,55,0,512
7171,56,56,56,54,54,54,64,64,55,2,0,56,54,509
49692,112,56,56,54,54,54,64,128,55.33333333,2,0,112,54,260
443,1501,777,375.25,2037,1474,509.25,702.5,2810,442.25,321.25,455.25,1501,2037,515
7069,703,334,117.1666667,509,346,127.25,186.3333333,1118,121.2,61.16666667,73.25,703,509,318
6773,434,322,144.6666667,981,873,327,241.3333333,724,235.8333333,90.66666667,273,434,981,276
62883,419,307,139.6666667,573,465,191,231.3333333,694,165.3333333,85.66666667,137,419,573,1409
443,55,55,55,0,0,0,62,62,55,1,0,55,0,516
443,1044,294,174,1058,316,211.6,300,1800,191.0909091,120,157.6,1044,1058,510
443,118786,1506,246.956341,3196670,1506,1145.759857,445.9126819,214484,1013.590951,192.6403326,1091.755556,118786,3196670,516
443,140781,1506,291.4720497,3121420,1506,1133.001815,534.9440994,258378,1007.474058,237.4720497,1078.993103,140781,3121420,516
443,13181,1506,299.5681818,238018,1506,1239.677083,551.1363636,24250,1064.402542,245.2954545,1185.614583,13181,238018,64240
443,125343,1506,273.6746725,3173371,1506,1135.780601,499.349345,228702,1014.364699,219.6484716,1081.772011,125343,3173371,64240
443,118019,1506,257.1220044,3055330,1506,1140.899925,466.2440087,214006,1011.587185,203.0958606,1086.890963,118019,3055330,64240
6802,641,183,80.125,2024,1474,337.3333333,112.25,898,190.3571429,26.125,283.3333333,641,2024,1346
443,850,175,106.25,951,161,105.6666667,164.5,1316,105.9411765,52.25,51.66666667,850,951,514
6912,353,100,70.6,324,54,54,93.2,466,61.54545455,16.6,0,353,324,63
443,1837,852,204.1111111,4230,1474,384.5454545,360.2222222,3242,303.35,148.7777778,329.4545455,1837,4230,64240
7209,112,56,56,54,54,54,64,128,55.33333333,2,0,112,54,16386
7211,112,56,56,54,54,54,64,128,55.33333333,2,0,112,54,16385
7214,112,56,56,54,54,54,64,128,55.33333333,2,0,112,54,16386
7680,330,66,66,0,0,0,84,420,66,0,0,330,0,64240
443,55,55,55,0,0,0,62,62,55,1,0,55,0,512
7171,56,56,56,54,54,54,64,64,55,2,0,56,54,509
49692,112,56,56,54,54,54,64,128,55.33333333,2,0,112,54,260
443,4014,1474,573.4285714,2450,1474,408.3333333,1098.857143,7692,497.2307692,519.4285714,354.3333333,4014,2450,515
7069,703,334,117.1666667,509,346,127.25,186.3333333,1118,121.2,61.16666667,73.25,703,509,318
6773,434,322,144.6666667,981,873,327,241.3333333,724,235.8333333,90.66666667,273,434,981,276
62883,419,307,139.6666667,573,465,191,231.3333333,694,165.3333333,85.66666667,137,419,573,1409
443,55,55,55,0,0,0,62,62,55,1,0,55,0,516
443,1044,294,174,1058,316,211.6,300,1800,191.0909091,120,157.6,1044,1058,510
443,118840,1506,246.5560166,3208722,1506,1145.563013,445.1120332,214544,1013.573561,192.2406639,1091.558729,118840,3208722,516
443,145979,1506,294.3125,3172068,1506,1130.459016,540.625,268150,1004.859782,240.3125,1076.450463,145979,3172068,516
443,13181,1506,299.5681818,238018,1506,1239.677083,551.1363636,24250,1064.402542,245.2954545,1185.614583,13181,238018,64240
443,131283,1506,272.9376299,3300377,1506,1133.760563,497.8752599,239478,1011.692217,218.9126819,1079.752319,131283,3300377,64240
443,120255,1506,259.7300216,3069665,1506,1139.022263,471.4600432,218286,1010.107663,205.7041037,1085.008905,120255,3069665,64240
6802,641,183,80.125,2024,1474,337.3333333,112.25,898,190.3571429,26.125,283.3333333,641,2024,1346
443,1221,263,111,1399,161,107.6153846,174,1914,109.1666667,57,53.61538462,1221,1399,514
6912,353,100,70.6,324,54,54,93.2,466,61.54545455,16.6,0,353,324,63
443,1837,852,204.1111111,4230,1474,384.5454545,360.2222222,3242,303.35,148.7777778,329.4545455,1837,4230,64240
7209,112,56,56,54,54,54,64,128,55.33333333,2,0,112,54,16386
7211,112,56,56,54,54,54,64,128,55.33333333,2,0,112,54,16385
7214,112,56,56,54,54,54,64,128,55.33333333,2,0,112,54,16386
7680,330,66,66,0,0,0,84,420,66,0,0,330,0,64240
443,55,55,55,0,0,0,62,62,55,1,0,55,0,512
7171,56,56,56,54,54,54,64,64,55,2,0,56,54,509
49692,112,56,56,54,54,54,64,128,55.33333333,2,0,112,54,260
443,4014,1474,573.4285714,2450,1474,408.3333333,1098.857143,7692,497.2307692,519.4285714,354.3333333,4014,2450,515
7069,703,334,117.1666667,509,346,127.25,186.3333333,1118,121.2,61.16666667,73.25,703,509,318
6773,434,322,144.6666667,981,873,327,241.3333333,724,235.8333333,90.66666667,273,434,981,276
62883,419,307,139.6666667,573,465,191,231.3333333,694,165.3333333,85.66666667,137,419,573,1409
443,55,55,55,0,0,0,62,62,55,1,0,55,0,516
443,1044,294,174,1058,316,211.6,300,1800,191.0909091,120,157.6,1044,1058,510
443,120692,1506,248.8494845,3216130,1506,1145.753473,449.6989691,218104,1013.615431,194.5360825,1091.749198,120692,3216130,516
443,153972,1506,298.9747573,3255667,1506,1128.089744,549.9495146,283224,1002.540135,244.9747573,1074.081428,153972,3255667,516
443,13181,1506,299.5681818,238018,1506,1239.677083,551.1363636,24250,1064.402542,245.2954545,1185.614583,13181,238018,64240
443,139505,1506,281.8282828,3364566,1506,1131.326833,515.6565657,255250,1010.10983,227.8040404,1077.318763,139505,3364566,64240
443,120255,1506,259.7300216,3069665,1506,1139.022263,471.4600432,218286,1010.107663,205.7041037,1085.008905,120255,3069665,64240
6802,641,183,80.125,2024,1474,337.3333333,112.25,898,190.3571429,26.125,283.3333333,641,2024,1346
443,1221,263,111,1399,161,107.6153846,174,1914,109.1666667,57,53.61538462,1221,1399,514
6912,353,100,70.6,324,54,54,93.2,466,61.54545455,16.6,0,353,324,63
443,1837,852,204.1111111,4230,1474,384.5454545,360.2222222,3242,303.35,148.7777778,329.4545455,1837,4230,64240
7209,112,56,56,54,54,54,64,128,55.33333333,2,0,112,54,16386
7211,112,56,56,54,54,54,64,128,55.33333333,2,0,112,54,16385
7214,112,56,56,54,54,54,64,128,55.33333333,2,0,112,54,16386
7680,330,66,66,0,0,0,84,420,66,0,0,330,0,64240
443,55,55,55,0,0,0,62,62,55,1,0,55,0,512
7171,56,56,56,54,54,54,64,64,55,2,0,56,54,509
49692,112,56,56,54,54,54,64,128,55.33333333,2,0,112,54,260
443,4014,1474,573.4285714,2450,1474,408.3333333,1098.857143,7692,497.2307692,519.4285714,354.3333333,4014,2450,515
7069,703,334,117.1666667,509,346,127.25,186.3333333,1118,121.2,61.16666667,73.25,703,509,318
6773,434,322,144.6666667,981,873,327,241.3333333,724,235.8333333,90.66666667,273,434,981,276
62883,419,307,139.6666667,573,465,191,231.3333333,694,165.3333333,85.66666667,137,419,573,1409
443,55,55,55,0,0,0,62,62,55,1,0,55,0,516
443,1044,294,174,1058,316,211.6,300,1800,191.0909091,120,157.6,1044,1058,510
443,122027,1506,250.5687885,3227535,1506,1145.328247,453.137577,220678,1013.483207,196.2566735,1091.323989,122027,3227535,516
443,163444,1506,304.3649907,3333949,1506,1125.573599,560.7299814,301112,999.5407259,250.3649907,1071.565496,163444,3333949,516
443,13181,1506,299.5681818,238018,1506,1239.677083,551.1363636,24250,1064.402542,245.2954545,1185.614583,13181,238018,64240
443,150938,1506,294.2261209,3444907,1506,1128.367835,540.4522417,277252,1008.369321,240.202729,1074.359974,150938,3444907,64240
443,124446,1506,262.5443038,3116042,1506,1138.488126,477.0886076,226140,1009.183432,208.5189873,1084.474973,124446,3116042,64240
6802,697,183,77.44444444,2078,1474,296.8571429,106.8888889,962,173.4375,23.44444444,242.8571429,697,2078,1346
443,1221,263,111,1399,161,107.6153846,174,1914,109.1666667,57,53.61538462,1221,1399,514
6912,353,100,70.6,324,54,54,93.2,466,61.54545455,16.6,0,353,324,63
443,1837,852,204.1111111,4230,1474,384.5454545,360.2222222,3242,303.35,148.7777778,329.4545455,1837,4230,64240
7209,112,56,56,54,54,54,64,128,55.33333333,2,0,112,54,16386
7211,112,56,56,54,54,54,64,128,55.33333333,2,0,112,54,16385
7214,112,56,56,54,54,54,64,128,55.33333333,2,0,112,54,16386
7680,330,66,66,0,0,0,84,420,66,0,0,330,0,64240
443,55,55,55,0,0,0,62,62,55,1,0,55,0,512
7171,56,56,56,54,54,54,64,64,55,2,0,56,54,509
49692,112,56,56,54,54,54,64,128,55.33333333,2,0,112,54,260
443,4014,1474,573.4285714,2450,1474,408.3333333,1098.857143,7692,497.2307692,519.4285714,354.3333333,4014,2450,515
7069,703,334,117.1666667,509,346,127.25,186.3333333,1118,121.2,61.16666667,73.25,703,509,318
6773,434,322,144.6666667,981,873,327,241.3333333,724,235.8333333,90.66666667,273,434,981,276
62883,419,307,139.6666667,573,465,191,231.3333333,694,165.3333333,85.66666667,137,419,573,1409
443,55,55,55,0,0,0,62,62,55,1,0,55,0,516
443,1044,294,174,1058,316,211.6,300,1800,191.0909091,120,157.6,1044,1058,510
443,122027,1506,250.5687885,3227591,1506,1144.941823,453.137577,220678,1013.193587,196.2566735,1090.937567,122027,3227591,516
443,169304,1506,310.0805861,3372987,1506,1123.579947,572.1611722,312400,998.3909245,256.0805861,1069.571952,169304,3372987,516
443,13181,1506,299.5681818,238018,1506,1239.677083,551.1363636,24250,1064.402542,245.2954545,1185.614583,13181,238018,64240
443,160230,1506,304.0417457,3498322,1506,1125.586229,560.0834915,295164,1006.47923,250.0189753,1071.578507,160230,3498322,64240
443,127990,1506,267.2025052,3124875,1506,1138.802843,486.4050104,232988,1009.266212,213.177453,1084.789723,127990,3124875,64240
6802,697,183,77.44444444,2078,1474,296.8571429,106.8888889,962,173.4375,23.44444444,242.8571429,697,2078,1346
443,1221,263,111,1399,161,107.6153846,174,1914,109.1666667,57,53.61538462,1221,1399,514
6912,353,100,70.6,324,54,54,93.2,466,61.54545455,16.6,0,353,324,63
443,1837,852,204.1111111,4230,1474,384.5454545,360.2222222,3242,303.35,148.7777778,329.4545455,1837,4230,64240
7209,112,56,56,54,54,54,64,128,55.33333333,2,0,112,54,16386
7211,112,56,56,54,54,54,64,128,55.33333333,2,0,112,54,16385
7214,112,56,56,54,54,54,64,128,55.33333333,2,0,112,54,16386
7680,330,66,66,0,0,0,84,420,66,0,0,330,0,64240
443,55,55,55,0,0,0,62,62,55,1,0,55,0,512
7171,56,56,56,54,54,54,64,64,55,2,0,56,54,509
49692,112,56,56,54,54,54,64,128,55.33333333,2,0,112,54,260
443,4014,1474,573.4285714,2450,1474,408.3333333,1098.857143,7692,497.2307692,519.4285714,354.3333333,4014,2450,515
7069,703,334,117.1666667,509,346,127.25,186.3333333,1118,121.2,61.16666667,73.25,703,509,318
6773,434,322,144.6666667,981,873,327,241.3333333,724,235.8333333,90.66666667,273,434,981,276
62883,419,307,139.6666667,573,465,191,231.3333333,694,165.3333333,85.66666667,137,419,573,1409
443,55,55,55,0,0,0,62,62,55,1,0,55,0,516
443,1044,294,174,1058,316,211.6,300,1800,191.0909091,120,157.6,1044,1058,510
443,124084,1506,250.6747475,3280480,1506,1147.823653,453.3494949,224408,1015.378467,196.3676768,1093.819454,124084,3280480,516
443,178551,1506,319.983871,3410673,1506,1121.19428,591.9677419,330318,997.0066667,265.983871,1067.186391,178551,3410673,516
443,13181,1506,299.5681818,238018,1506,1239.677083,551.1363636,24250,1064.402542,245.2954545,1185.614583,13181,238018,64240
443,170006,1506,313.0865562,3546981,1506,1122.817664,578.1731123,313948,1004.048352,259.0644567,1068.810066,170006,3546981,64240
443,133297,1506,272.591002,3169554,1506,1138.489224,497.1820041,243122,1009.120379,218.5664622,1084.476293,133297,3169554,64240
6802,697,183,77.44444444,2078,1474,296.8571429,106.8888889,962,173.4375,23.44444444,242.8571429,697,2078,1346
443,1221,263,111,1399,161,107.6153846,174,1914,109.1666667,57,53.61538462,1221,1399,514
6912,353,100,70.6,324,54,54,93.2,466,61.54545455,16.6,0,353,324,63
443,1837,852,204.1111111,4230,1474,384.5454545,360.2222222,3242,303.35,148.7777778,329.4545455,1837,4230,64240
7209,112,56,56,54,54,54,64,128,55.33333333,2,0,112,54,16386
7211,112,56,56,54,54,54,64,128,55.33333333,2,0,112,54,16385
7214,112,56,56,54,54,54,64,128,55.33333333,2,0,112,54,16386
7680,330,66,66,0,0,0,84,420,66,0,0,330,0,64240
443,55,55,55,0,0,0,62,62,55,1,0,55,0,512
7171,56,56,56,54,54,54,64,64,55,2,0,56,54,509
49692,112,56,56,54,54,54,64,128,55.33333333,2,0,112,54,260
443,4014,1474,573.4285714,2450,1474,408.3333333,1098.857143,7692,497.2307692,519.4285714,354.3333333,4014,2450,515
7069,703,334,117.1666667,509,346,127.25,186.3333333,1118,121.2,61.16666667,73.25,703,509,318
6773,434,322,144.6666667,981,873,327,241.3333333,724,235.8333333,90.66666667,273,434,981,276
